"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","007-009","08","16","Board of Education","002","Ricky Fai Mui","NON","","4","22","10","3","7" 
"16","Montgomery County","007-009","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","8","59","36","2","40" 
"16","Montgomery County","007-009","08","16","Board of Education","002","Aby Thioye","NON","","4","14","10","1","7" 
"16","Montgomery County","007-009","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","35","165","60","12","63" 
"16","Montgomery County","007-009","08","16","Board of Education","004","Shebra Evans","NON","Y","14","72","43","4","50" 
"16","Montgomery County","007-009","08","16","Board of Education","004","Bethany S. Mandel","NON","","22","60","22","6","16" 
"16","Montgomery County","007-009","08","16","Board of Education","004","Laura M. Stewart","NON","Y","38","158","71","14","57" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","29","68","67","3","78" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","6","26","13","0","7" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Melissa Kim","NON","","7","36","34","3","29" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Jonathan Long","NON","","3","18","6","1","9" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","19","4","1","5" 
"16","Montgomery County","007-010","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","32","132","50","18","90" 
"16","Montgomery County","007-010","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","5","54","36","7","15" 
"16","Montgomery County","007-010","08","16","Board of Education","002","Ricky Fai Mui","NON","","5","17","8","0","7" 
"16","Montgomery County","007-010","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","17","41","47","6","54" 
"16","Montgomery County","007-010","08","16","Board of Education","002","Aby Thioye","NON","","4","23","5","0","9" 
"16","Montgomery County","007-010","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","47","153","76","13","128" 
"16","Montgomery County","007-010","08","16","Board of Education","004","Shebra Evans","NON","Y","23","67","48","5","69" 
"16","Montgomery County","007-010","08","16","Board of Education","004","Bethany S. Mandel","NON","","18","76","47","6","27" 
"16","Montgomery County","007-010","08","16","Board of Education","004","Laura M. Stewart","NON","Y","39","142","73","16","113" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","41","98","52","6","76" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","5","11","9","0","5" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Melissa Kim","NON","","8","87","23","5","51" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Jonathan Long","NON","","8","12","5","1","6" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","4","11","3","1","3" 
"16","Montgomery County","007-011","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","44","95","32","10","78" 
"16","Montgomery County","007-011","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","11","41","9","2","13" 
"16","Montgomery County","007-011","08","16","Board of Education","002","Ricky Fai Mui","NON","","9","14","6","1","10" 
"16","Montgomery County","007-011","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","27","52","34","2","62" 
"16","Montgomery County","007-011","08","16","Board of Education","002","Aby Thioye","NON","","2","15","8","0","10" 
"16","Montgomery County","007-011","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","59","179","70","22","125" 
"16","Montgomery County","007-011","08","16","Board of Education","004","Shebra Evans","NON","Y","30","90","39","6","79" 
"16","Montgomery County","007-011","08","16","Board of Education","004","Bethany S. Mandel","NON","","19","72","24","7","32" 
"16","Montgomery County","007-011","08","16","Board of Education","004","Laura M. Stewart","NON","Y","62","141","64","13","115" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","31","112","64","9","48" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","0","21","9","3","4" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Melissa Kim","NON","","8","62","32","4","25" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Jonathan Long","NON","","5","20","9","3","7" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","5","16","1","1","3" 
"16","Montgomery County","007-012","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","35","91","48","11","56" 
"16","Montgomery County","007-012","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","13","42","16","5","14" 
"16","Montgomery County","007-012","08","16","Board of Education","002","Ricky Fai Mui","NON","","3","22","15","1","6" 
"16","Montgomery County","007-012","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","15","50","49","4","34" 
"16","Montgomery County","007-012","08","16","Board of Education","002","Aby Thioye","NON","","2","22","11","2","5" 
"16","Montgomery County","007-012","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","48","167","71","20","88" 
"16","Montgomery County","007-012","08","16","Board of Education","004","Shebra Evans","NON","Y","23","78","59","7","41" 
"16","Montgomery County","007-012","08","16","Board of Education","004","Bethany S. Mandel","NON","","16","85","29","6","19" 
"16","Montgomery County","007-012","08","16","Board of Education","004","Laura M. Stewart","NON","Y","42","152","75","16","83" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","20","77","67","13","39" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","5","13","15","1","10" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Melissa Kim","NON","","17","161","55","15","40" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Jonathan Long","NON","","4","12","13","1","5" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","16","6","1","2" 
"16","Montgomery County","007-013","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","27","71","59","7","46" 
"16","Montgomery County","007-013","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","16","63","36","5","23" 
"16","Montgomery County","007-013","08","16","Board of Education","002","Ricky Fai Mui","NON","","2","20","17","0","12" 
"16","Montgomery County","007-013","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","9","54","40","8","33" 
"16","Montgomery County","007-013","08","16","Board of Education","002","Aby Thioye","NON","","1","5","9","1","10" 
"16","Montgomery County","007-013","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","43","148","96","19","52" 
"16","Montgomery County","007-013","08","16","Board of Education","004","Shebra Evans","NON","Y","17","73","53","10","29" 
"16","Montgomery County","007-013","08","16","Board of Education","004","Bethany S. Mandel","NON","","16","73","45","13","29" 
"16","Montgomery County","007-013","08","16","Board of Education","004","Laura M. Stewart","NON","Y","40","153","108","8","76" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","18","80","78","11","95" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","2","20","19","2","17" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Melissa Kim","NON","","4","77","49","6","34" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Jonathan Long","NON","","3","9","9","4","10" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","5","14","3","1","9" 
"16","Montgomery County","007-015","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","30","123","51","11","98" 
"16","Montgomery County","007-015","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","11","61","34","2","39" 
"16","Montgomery County","007-015","08","16","Board of Education","002","Ricky Fai Mui","NON","","4","15","10","5","15" 
"16","Montgomery County","007-015","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","7","71","65","3","78" 
"16","Montgomery County","007-015","08","16","Board of Education","002","Aby Thioye","NON","","1","10","8","3","9" 
"16","Montgomery County","007-015","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","37","153","87","23","119" 
"16","Montgomery County","007-015","08","16","Board of Education","004","Shebra Evans","NON","Y","17","93","71","8","97" 
"16","Montgomery County","007-015","08","16","Board of Education","004","Bethany S. Mandel","NON","","7","73","43","12","37" 
"16","Montgomery County","007-015","08","16","Board of Education","004","Laura M. Stewart","NON","Y","38","146","94","17","124" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Lynne Harris","NON","Y","15","76","48","5","51" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Sharif Hidayat","NON","","4","18","3","1","7" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Melissa Kim","NON","","2","46","8","7","9" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Jonathan Long","NON","","1","17","11","3","5" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Fitzgerald Mofor","NON","","2","2","3","1","10" 
"16","Montgomery County","007-016","08","18","Board of Ed at Large","","Rita Montoya","NON","Y","21","106","25","9","40" 
"16","Montgomery County","007-016","08","18","Board of Education","002","Brenda M. Diaz","NON","Y","3","58","20","6","18" 
"16","Montgomery County","007-016","08","18","Board of Education","002","Ricky Fai Mui","NON","","7","22","3","3","10" 
"16","Montgomery County","007-016","08","18","Board of Education","002","Rebecca Keller Smondrowski","NON","","8","47","28","0","36" 
"16","Montgomery County","007-016","08","18","Board of Education","002","Aby Thioye","NON","","2","16","3","0","8" 
"16","Montgomery County","007-016","08","18","Board of Education","002","Natalie Zimmerman","NON","Y","19","111","49","17","49" 
"16","Montgomery County","007-016","08","18","Board of Education","004","Shebra Evans","NON","Y","13","63","31","5","46" 
"16","Montgomery County","007-016","08","18","Board of Education","004","Bethany S. Mandel","NON","","7","56","21","5","19" 
"16","Montgomery County","007-016","08","18","Board of Education","004","Laura M. Stewart","NON","Y","21","140","54","14","58" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","22","75","56","6","41" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","1","14","9","1","5" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Melissa Kim","NON","","9","109","32","12","37" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Jonathan Long","NON","","1","9","7","1","6" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","0","4","8","1","4" 
"16","Montgomery County","007-018","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","13","74","26","5","52" 
"16","Montgomery County","007-018","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","4","49","20","3","16" 
"16","Montgomery County","007-018","08","16","Board of Education","002","Ricky Fai Mui","NON","","1","12","10","0","14" 
"16","Montgomery County","007-018","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","14","42","47","5","29" 
"16","Montgomery County","007-018","08","16","Board of Education","002","Aby Thioye","NON","","0","17","12","0","12" 
"16","Montgomery County","007-018","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","25","128","41","14","64" 
"16","Montgomery County","007-018","08","16","Board of Education","004","Shebra Evans","NON","Y","13","48","46","4","42" 
"16","Montgomery County","007-018","08","16","Board of Education","004","Bethany S. Mandel","NON","","6","66","29","9","30" 
"16","Montgomery County","007-018","08","16","Board of Education","004","Laura M. Stewart","NON","Y","26","132","50","9","66" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","26","168","93","12","77" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","1","19","21","1","15" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Melissa Kim","NON","","10","69","56","3","34" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Jonathan Long","NON","","2","21","20","3","8" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","5","20","7","1","7" 
"16","Montgomery County","007-019","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","40","157","62","15","105" 
"16","Montgomery County","007-019","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","11","55","39","3","31" 
"16","Montgomery County","007-019","08","16","Board of Education","002","Ricky Fai Mui","NON","","7","37","27","1","19" 
"16","Montgomery County","007-019","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","18","61","76","5","63" 
"16","Montgomery County","007-019","08","16","Board of Education","002","Aby Thioye","NON","","3","19","10","1","4" 
"16","Montgomery County","007-019","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","37","261","104","23","123" 
"16","Montgomery County","007-019","08","16","Board of Education","004","Shebra Evans","NON","Y","27","100","90","7","92" 
"16","Montgomery County","007-019","08","16","Board of Education","004","Bethany S. Mandel","NON","","8","84","50","8","28" 
"16","Montgomery County","007-019","08","16","Board of Education","004","Laura M. Stewart","NON","Y","44","260","114","19","127" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","7","74","40","7","63" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","3","33","7","1","11" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Melissa Kim","NON","","1","50","16","2","28" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Jonathan Long","NON","","0","23","6","4","4" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","0","26","5","1","2" 
"16","Montgomery County","007-020","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","11","57","41","5","54" 
"16","Montgomery County","007-020","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","2","60","16","6","21" 
"16","Montgomery County","007-020","08","16","Board of Education","002","Ricky Fai Mui","NON","","3","28","10","1","4" 
"16","Montgomery County","007-020","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","4","37","25","4","46" 
"16","Montgomery County","007-020","08","16","Board of Education","002","Aby Thioye","NON","","3","21","3","0","10" 
"16","Montgomery County","007-020","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","11","108","65","9","79" 
"16","Montgomery County","007-020","08","16","Board of Education","004","Shebra Evans","NON","Y","9","52","29","5","58" 
"16","Montgomery County","007-020","08","16","Board of Education","004","Bethany S. Mandel","NON","","4","94","25","4","24" 
"16","Montgomery County","007-020","08","16","Board of Education","004","Laura M. Stewart","NON","Y","11","115","59","9","77" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Lynne Harris","NON","Y","15","76","10","7","27" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Sharif Hidayat","NON","","3","7","3","0","2" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Melissa Kim","NON","","2","32","1","3","14" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Jonathan Long","NON","","5","9","2","1","2" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Fitzgerald Mofor","NON","","7","7","7","0","3" 
"16","Montgomery County","007-021","08","18","Board of Ed at Large","","Rita Montoya","NON","Y","16","46","10","4","20" 
"16","Montgomery County","007-021","08","18","Board of Education","002","Brenda M. Diaz","NON","Y","8","24","3","2","12" 
"16","Montgomery County","007-021","08","18","Board of Education","002","Ricky Fai Mui","NON","","4","13","4","0","3" 
"16","Montgomery County","007-021","08","18","Board of Education","002","Rebecca Keller Smondrowski","NON","","6","29","8","2","15" 
"16","Montgomery County","007-021","08","18","Board of Education","002","Aby Thioye","NON","","3","4","3","1","3" 
"16","Montgomery County","007-021","08","18","Board of Education","002","Natalie Zimmerman","NON","Y","28","105","14","7","33" 
"16","Montgomery County","007-021","08","18","Board of Education","004","Shebra Evans","NON","Y","12","37","17","4","22" 
"16","Montgomery County","007-021","08","18","Board of Education","004","Bethany S. Mandel","NON","","9","41","7","0","12" 
"16","Montgomery County","007-021","08","18","Board of Education","004","Laura M. Stewart","NON","Y","24","101","9","9","37" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","10","71","23","6","71" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","4","12","5","5","13" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Melissa Kim","NON","","8","47","13","6","36" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Jonathan Long","NON","","1","10","5","2","4" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","1","12","3","0","1" 
"16","Montgomery County","007-022","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","22","72","17","6","64" 
"16","Montgomery County","007-022","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","5","28","15","6","22" 
"16","Montgomery County","007-022","08","16","Board of Education","002","Ricky Fai Mui","NON","","1","8","5","3","10" 
"16","Montgomery County","007-022","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","1","44","13","6","56" 
"16","Montgomery County","007-022","08","16","Board of Education","002","Aby Thioye","NON","","4","13","5","1","5" 
"16","Montgomery County","007-022","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","30","112","26","7","85" 
"16","Montgomery County","007-022","08","16","Board of Education","004","Shebra Evans","NON","Y","8","59","14","6","66" 
"16","Montgomery County","007-022","08","16","Board of Education","004","Bethany S. Mandel","NON","","9","64","17","7","27" 
"16","Montgomery County","007-022","08","16","Board of Education","004","Laura M. Stewart","NON","Y","27","92","33","11","91" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","40","104","101","10","64" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","4","33","25","3","13" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Melissa Kim","NON","","7","83","58","11","25" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Jonathan Long","NON","","2","26","18","2","8" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","6","27","13","3","4" 
"16","Montgomery County","007-023","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","42","118","63","15","51" 
"16","Montgomery County","007-023","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","21","61","41","10","13" 
"16","Montgomery County","007-023","08","16","Board of Education","002","Ricky Fai Mui","NON","","4","17","29","3","18" 
"16","Montgomery County","007-023","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","27","71","89","7","53" 
"16","Montgomery County","007-023","08","16","Board of Education","002","Aby Thioye","NON","","1","23","16","1","7" 
"16","Montgomery County","007-023","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","48","206","104","25","68" 
"16","Montgomery County","007-023","08","16","Board of Education","004","Shebra Evans","NON","Y","33","101","90","14","60" 
"16","Montgomery County","007-023","08","16","Board of Education","004","Bethany S. Mandel","NON","","27","114","62","10","23" 
"16","Montgomery County","007-023","08","16","Board of Education","004","Laura M. Stewart","NON","Y","43","169","119","25","74" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","21","82","57","8","73" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","2","13","9","0","8" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Melissa Kim","NON","","9","104","24","12","39" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Jonathan Long","NON","","0","15","10","2","10" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","1","8","2","2","4" 
"16","Montgomery County","007-024","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","18","67","27","9","55" 
"16","Montgomery County","007-024","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","3","56","32","10","20" 
"16","Montgomery County","007-024","08","16","Board of Education","002","Ricky Fai Mui","NON","","1","19","9","2","15" 
"16","Montgomery County","007-024","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","10","39","32","3","34" 
"16","Montgomery County","007-024","08","16","Board of Education","002","Aby Thioye","NON","","3","13","3","3","6" 
"16","Montgomery County","007-024","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","30","121","52","15","106" 
"16","Montgomery County","007-024","08","16","Board of Education","004","Shebra Evans","NON","Y","12","45","37","8","56" 
"16","Montgomery County","007-024","08","16","Board of Education","004","Bethany S. Mandel","NON","","9","78","32","9","28" 
"16","Montgomery County","007-024","08","16","Board of Education","004","Laura M. Stewart","NON","Y","27","129","62","17","95" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","20","69","65","6","44" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","1","30","10","2","19" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Melissa Kim","NON","","5","38","42","3","35" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Jonathan Long","NON","","2","16","7","1","5" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","25","7","2","4" 
"16","Montgomery County","007-025","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","12","78","35","10","49" 
"16","Montgomery County","007-025","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","6","60","31","5","32" 
"16","Montgomery County","007-025","08","16","Board of Education","002","Ricky Fai Mui","NON","","2","19","12","1","17" 
"16","Montgomery County","007-025","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","10","47","46","4","29" 
"16","Montgomery County","007-025","08","16","Board of Education","002","Aby Thioye","NON","","1","20","11","1","8" 
"16","Montgomery County","007-025","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","22","100","67","12","68" 
"16","Montgomery County","007-025","08","16","Board of Education","004","Shebra Evans","NON","Y","14","66","49","5","48" 
"16","Montgomery County","007-025","08","16","Board of Education","004","Bethany S. Mandel","NON","","10","89","48","8","27" 
"16","Montgomery County","007-025","08","16","Board of Education","004","Laura M. Stewart","NON","Y","20","87","69","9","81" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","21","63","124","8","100" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","5","14","20","2","13" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Melissa Kim","NON","","13","89","65","9","41" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Jonathan Long","NON","","2","15","13","2","12" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","5","10","3","0","7" 
"16","Montgomery County","007-026","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","29","96","83","10","113" 
"16","Montgomery County","007-026","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","18","58","35","4","47" 
"16","Montgomery County","007-026","08","16","Board of Education","002","Ricky Fai Mui","NON","","7","13","25","4","11" 
"16","Montgomery County","007-026","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","17","42","69","3","52" 
"16","Montgomery County","007-026","08","16","Board of Education","002","Aby Thioye","NON","","2","27","15","2","8" 
"16","Montgomery County","007-026","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","32","124","162","18","156" 
"16","Montgomery County","007-026","08","16","Board of Education","004","Shebra Evans","NON","Y","23","66","118","7","101" 
"16","Montgomery County","007-026","08","16","Board of Education","004","Bethany S. Mandel","NON","","19","81","86","10","53" 
"16","Montgomery County","007-026","08","16","Board of Education","004","Laura M. Stewart","NON","Y","30","116","103","14","123" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","8","46","31","6","26" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","4","6","6","0","9" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Melissa Kim","NON","","7","58","16","5","27" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Jonathan Long","NON","","1","12","5","0","2" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","0","5","6","2","3" 
"16","Montgomery County","007-027","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","8","56","22","2","31" 
"16","Montgomery County","007-027","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","6","25","17","3","13" 
"16","Montgomery County","007-027","08","16","Board of Education","002","Ricky Fai Mui","NON","","2","15","9","0","7" 
"16","Montgomery County","007-027","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","3","28","18","0","31" 
"16","Montgomery County","007-027","08","16","Board of Education","002","Aby Thioye","NON","","0","8","6","0","6" 
"16","Montgomery County","007-027","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","17","92","33","9","37" 
"16","Montgomery County","007-027","08","16","Board of Education","004","Shebra Evans","NON","Y","5","32","32","1","31" 
"16","Montgomery County","007-027","08","16","Board of Education","004","Bethany S. Mandel","NON","","15","50","18","2","13" 
"16","Montgomery County","007-027","08","16","Board of Education","004","Laura M. Stewart","NON","Y","12","96","33","8","50" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","14","55","43","3","25" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","2","25","10","0","3" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Melissa Kim","NON","","4","38","14","9","10" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Jonathan Long","NON","","0","14","8","1","1" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","3","5","1","3" 
"16","Montgomery County","007-028","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","11","42","30","8","37" 
"16","Montgomery County","007-028","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","5","30","10","5","7" 
"16","Montgomery County","007-028","08","16","Board of Education","002","Ricky Fai Mui","NON","","1","19","11","1","6" 
"16","Montgomery County","007-028","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","5","33","27","3","18" 
"16","Montgomery County","007-028","08","16","Board of Education","002","Aby Thioye","NON","","1","11","8","2","2" 
"16","Montgomery County","007-028","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","18","74","47","9","41" 
"16","Montgomery County","007-028","08","16","Board of Education","004","Shebra Evans","NON","Y","11","52","33","6","25" 
"16","Montgomery County","007-028","08","16","Board of Education","004","Bethany S. Mandel","NON","","7","44","24","3","8" 
"16","Montgomery County","007-028","08","16","Board of Education","004","Laura M. Stewart","NON","Y","14","71","46","8","43" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Lynne Harris","NON","Y","1","39","16","7","17" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Sharif Hidayat","NON","","2","6","2","2","5" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Melissa Kim","NON","","1","36","4","1","13" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Jonathan Long","NON","","1","11","2","0","4" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","6","0","1","0" 
"16","Montgomery County","007-031","08","16","Board of Ed at Large","","Rita Montoya","NON","Y","6","34","11","8","17" 
"16","Montgomery County","007-031","08","16","Board of Education","002","Brenda M. Diaz","NON","Y","6","26","6","4","5" 
"16","Montgomery County","007-031","08","16","Board of Education","002","Ricky Fai Mui","NON","","1","12","2","2","4" 
"16","Montgomery County","007-031","08","16","Board of Education","002","Rebecca Keller Smondrowski","NON","","0","19","9","4","10" 
"16","Montgomery County","007-031","08","16","Board of Education","002","Aby Thioye","NON","","0","7","0","2","3" 
"16","Montgomery County","007-031","08","16","Board of Education","002","Natalie Zimmerman","NON","Y","7","69","18","7","36" 
"16","Montgomery County","007-031","08","16","Board of Education","004","Shebra Evans","NON","Y","1","15","10","4","9" 
